Subject ID,Recording ID,ROI,Extraction Method,Signal,Number of Windows,MAE (bpm),RMSE (bpm),Pearson r,Pearson p,Bias (bpm),SD (bpm),LoA Lower (bpm),LoA Upper (bpm),Mean rPPG (bpm),Median rPPG (bpm),Mean Ground Truth (bpm),Median Ground Truth (bpm),Mean Error (bpm),Median Error (bpm),Median Absolute Error (bpm)
s28,vid_s28_T3.avi,manual,ZCA_3,,33,20.63,28.82,0.13,0.47,-17.71,23.09,-62.97,27.55,97.81,99.28,115.51,108.6,-17.71,-11.7,13.22
s28,vid_s28_T3.avi,manual,Best_ICA_1,,33,16.61,24.61,0.202,0.259,-11.02,22.34,-54.82,32.77,104.49,106.02,115.51,108.6,-11.02,-7.25,9.54
s28,vid_s28_T3.avi,manual,ICA_2,,33,20.94,29.5,-0.004,0.983,-17.2,24.34,-64.9,30.5,98.31,100.75,115.51,108.6,-17.2,-10.61,11.79
s28,vid_s28_T3.avi,manual,ICA_3,,33,27.35,34.64,0.12,0.506,-26.43,22.73,-70.99,18.12,89.08,89.57,115.51,108.6,-26.43,-20.74,20.74
s28,vid_s28_T3.avi,manual,CHROM,,33,14.59,22.97,0.391,0.024,-9.12,21.4,-51.07,32.82,106.39,106.46,115.51,108.6,-9.12,-1.67,7.63
s28,vid_s28_T3.avi,manual,POS,,33,15.02,23.55,0.345,0.049,-10.34,21.48,-52.44,31.76,105.17,105.31,115.51,108.6,-10.34,-1.98,8.43
s28,vid_s28_T3.avi,none,R,,33,39.47,45.68,0.018,0.921,-39.47,23.35,-85.24,6.3,76.04,74.87,115.51,108.6,-39.47,-33.41,33.41
s28,vid_s28_T3.avi,none,G,,33,39.82,45.49,0.161,0.37,-39.82,22.33,-83.59,3.95,75.69,75.96,115.51,108.6,-39.82,-34.87,34.87
s28,vid_s28_T3.avi,none,B,,33,42.13,47.67,0.108,0.55,-42.13,22.66,-86.54,2.29,73.39,73.6,115.51,108.6,-42.13,-36.51,36.51
s28,vid_s28_T3.avi,none,GREY_W,,33,40.18,45.96,0.102,0.574,-40.18,22.67,-84.62,4.27,75.34,75.36,115.51,108.6,-40.18,-34.98,34.98
s28,vid_s28_T3.avi,none,GREY_A,,33,40.73,46.49,0.09,0.618,-40.73,22.76,-85.33,3.88,74.79,74.59,115.51,108.6,-40.73,-35.24,35.24
s28,vid_s28_T3.avi,none,PCA_1,,33,40.76,46.51,0.092,0.61,-40.76,22.74,-85.34,3.82,74.75,74.56,115.51,108.6,-40.76,-35.28,35.28
s28,vid_s28_T3.avi,none,PCA_2,,33,34.3,41.2,-0.048,0.79,-32.71,25.44,-82.57,17.14,82.8,82.71,115.51,108.6,-32.71,-29.04,29.04
s28,vid_s28_T3.avi,none,PCA_3,,33,22.81,31.29,0.073,0.686,-20.59,23.92,-67.47,26.29,94.92,98.59,115.51,108.6,-20.59,-15.08,17.54
s28,vid_s28_T3.avi,none,ZCA_1,,33,33.36,40.89,-0.088,0.625,-32.79,24.81,-81.43,15.84,82.72,83.88,115.51,108.6,-32.79,-29.15,29.15
s28,vid_s28_T3.avi,none,ZCA_2,,33,18.86,27.13,0.202,0.26,-15.66,22.49,-59.75,28.42,99.85,101.75,115.51,108.6,-15.66,-12.11,12.67
s28,vid_s28_T3.avi,none,ZCA_3,,33,31.44,38.4,0.058,0.75,-30.16,24.14,-77.47,17.16,85.36,86.8,115.51,108.6,-30.16,-28.13,28.13
s28,vid_s28_T3.avi,none,Best_ICA_1,,33,22.83,30.97,0.126,0.485,-20.48,23.59,-66.72,25.77,95.04,98.5,115.51,108.6,-20.48,-18.56,18.58
s28,vid_s28_T3.avi,none,ICA_2,,33,36.73,43.53,-0.056,0.756,-36.59,23.95,-83.53,10.35,78.92,79.77,115.51,108.6,-36.59,-29.4,29.4
s28,vid_s28_T3.avi,none,ICA_3,,33,31.13,37.3,0.233,0.192,-29.91,22.63,-74.27,14.44,85.6,85.59,115.51,108.6,-29.91,-24.32,24.32
s28,vid_s28_T3.avi,none,CHROM,,33,15.1,22.86,0.324,0.066,-8.53,21.54,-50.74,33.68,106.98,106.84,115.51,108.6,-8.53,-3.41,7.84
s28,vid_s28_T3.avi,none,POS,,33,16.32,24.81,0.139,0.44,-11.38,22.39,-55.26,32.49,104.13,104.87,115.51,108.6,-11.38,-3.99,9.32
s28,vid_s28_T3.avi,face_track,R,,33,34.79,41.88,-0.18,0.316,-33.8,25.12,-83.03,15.44,81.72,80.9,115.51,108.6,-33.8,-29.61,29.61
s28,vid_s28_T3.avi,face_track,G,,33,35.65,42.7,-0.134,0.456,-35.06,24.75,-83.57,13.46,80.46,80.03,115.51,108.6,-35.06,-30.4,30.4
s28,vid_s28_T3.avi,face_track,B,,33,36.54,43.24,-0.041,0.821,-36.17,24.06,-83.32,10.98,79.34,79.73,115.51,108.6,-36.17,-31.1,31.1
s28,vid_s28_T3.avi,face_track,GREY_W,,33,35.67,42.68,-0.146,0.419,-34.96,24.86,-83.69,13.77,80.55,80.29,115.51,108.6,-34.96,-30.45,30.45
s28,vid_s28_T3.avi,face_track,GREY_A,,33,35.84,42.79,-0.133,0.461,-35.16,24.77,-83.7,13.38,80.35,80.36,115.51,108.6,-35.16,-30.55,30.55
s28,vid_s28_T3.avi,face_track,PCA_1,,33,35.71,42.68,-0.142,0.43,-34.98,24.84,-83.67,13.71,80.53,80.31,115.51,108.6,-34.98,-30.36,30.36
s28,vid_s28_T3.avi,face_track,PCA_2,,33,24.61,31.32,0.294,0.097,-22.92,21.67,-65.39,19.54,92.59,93.83,115.51,108.6,-22.92,-18.41,18.41
s28,vid_s28_T3.avi,face_track,PCA_3,,33,17.69,25.8,-0.018,0.92,-10.91,23.75,-57.45,35.64,104.6,105.07,115.51,108.6,-10.91,-7.25,10.21
s28,vid_s28_T3.avi,face_track,ZCA_1,,33,25.03,31.94,0.092,0.61,-22.36,23.17,-67.76,23.05,93.16,91.56,115.51,108.6,-22.36,-18.02,19.18
s28,vid_s28_T3.avi,face_track,ZCA_2,,33,19.65,28.77,-0.08,0.66,-15.42,24.66,-63.77,32.92,100.09,101.25,115.51,108.6,-15.42,-12.66,13.12
s28,vid_s28_T3.avi,face_track,ZCA_3,,33,26.66,33.36,0.219,0.22,-24.94,22.5,-69.05,19.16,90.57,90.34,115.51,108.6,-24.94,-24.08,24.08
s28,vid_s28_T3.avi,face_track,ICA_1,,33,17.43,25.95,0.033,0.856,-11.99,23.36,-57.79,33.8,103.52,104.88,115.51,108.6,-11.99,-6.17,10.3
s28,vid_s28_T3.avi,face_track,Best_ICA_2,,33,24.7,31.27,0.295,0.096,-22.87,21.65,-65.31,19.56,92.64,92.2,115.51,108.6,-22.87,-17.4,17.4
s28,vid_s28_T3.avi,face_track,ICA_3,,33,29.19,37.53,-0.152,0.399,-28.29,25.05,-77.39,20.81,87.22,87.96,115.51,108.6,-28.29,-21.07,21.07
s28,vid_s28_T3.avi,face_track,CHROM,,33,16.73,24.76,-0.01,0.955,-8.61,23.57,-54.82,37.59,106.9,108.19,115.51,108.6,-8.61,-1.28,10.55
s28,vid_s28_T3.avi,face_track,POS,,33,16.93,25.2,0.009,0.959,-9.78,23.58,-56.0,36.44,105.73,107.3,115.51,108.6,-9.78,-1.94,10.61
s28,vid_s28_T3.avi,bbox_forehead,R,,33,29.94,36.81,0.026,0.884,-28.36,23.83,-75.07,18.34,87.15,85.83,115.51,108.6,-28.36,-26.23,26.23
s28,vid_s28_T3.avi,bbox_forehead,G,,33,30.28,37.23,0.016,0.929,-28.75,24.01,-75.82,18.31,86.76,84.94,115.51,108.6,-28.75,-26.02,26.02
s28,vid_s28_T3.avi,bbox_forehead,B,,33,28.81,35.26,0.113,0.533,-26.82,23.25,-72.38,18.75,88.7,87.98,115.51,108.6,-26.82,-25.24,25.24
s28,vid_s28_T3.avi,bbox_forehead,GREY_W,,33,30.15,37.03,0.026,0.885,-28.59,23.9,-75.43,18.25,86.92,85.59,115.51,108.6,-28.59,-25.79,25.79
s28,vid_s28_T3.avi,bbox_forehead,GREY_A,,33,29.86,36.63,0.045,0.803,-28.2,23.74,-74.73,18.34,87.32,86.23,115.51,108.6,-28.2,-25.82,25.82
s28,vid_s28_T3.avi,bbox_forehead,PCA_1,,33,29.92,36.71,0.04,0.825,-28.28,23.77,-74.88,18.32,87.23,86.07,115.51,108.6,-28.28,-25.9,25.9
s28,vid_s28_T3.avi,bbox_forehead,PCA_2,,33,28.98,36.05,0.1,0.579,-27.69,23.44,-73.64,18.26,87.82,86.16,115.51,108.6,-27.69,-21.4,21.4
s28,vid_s28_T3.avi,bbox_forehead,PCA_3,,33,20.79,29.25,-0.017,0.927,-17.29,23.96,-64.26,29.68,98.23,99.33,115.51,108.6,-17.29,-11.21,14.35
s28,vid_s28_T3.avi,bbox_forehead,ZCA_1,,33,26.66,33.82,0.069,0.703,-24.74,23.42,-70.64,21.16,90.77,89.53,115.51,108.6,-24.74,-23.22,23.22
s28,vid_s28_T3.avi,bbox_forehead,ZCA_2,,33,24.01,32.0,-0.037,0.836,-21.83,23.76,-68.39,24.73,93.68,94.18,115.51,108.6,-21.83,-16.77,16.77
s28,vid_s28_T3.avi,bbox_forehead,ZCA_3,,33,24.9,32.18,0.047,0.796,-22.15,23.7,-68.6,24.3,93.36,94.87,115.51,108.6,-22.15,-17.74,17.98
s28,vid_s28_T3.avi,bbox_forehead,ICA_1,,33,21.7,29.25,0.062,0.733,-18.01,23.41,-63.89,27.87,97.5,99.58,115.51,108.6,-18.01,-13.39,15.49
s28,vid_s28_T3.avi,bbox_forehead,Best_ICA_2,,33,29.47,37.26,-0.087,0.631,-28.41,24.47,-76.38,19.56,87.1,84.57,115.51,108.6,-28.41,-26.57,26.57
s28,vid_s28_T3.avi,bbox_forehead,ICA_3,,33,25.67,33.03,0.094,0.601,-23.59,23.48,-69.6,22.42,91.92,92.41,115.51,108.6,-23.59,-18.22,18.22
s28,vid_s28_T3.avi,bbox_forehead,CHROM,,33,17.47,26.35,0.03,0.869,-13.08,23.23,-58.61,32.45,102.43,103.12,115.51,108.6,-13.08,-6.95,11.12
s28,vid_s28_T3.avi,bbox_forehead,POS,,33,16.45,24.94,0.13,0.472,-11.38,22.53,-55.55,32.78,104.13,104.99,115.51,108.6,-11.38,-3.23,10.26
s28,vid_s28_T3.avi,mesh_forehead,R,,33,34.94,42.16,0.062,0.733,-34.94,23.96,-81.91,12.02,80.57,79.22,115.51,108.6,-34.94,-30.95,30.95
s28,vid_s28_T3.avi,mesh_forehead,G,,33,30.01,38.34,-0.025,0.89,-29.8,24.49,-77.81,18.2,85.71,85.97,115.51,108.6,-29.8,-27.98,27.98
s28,vid_s28_T3.avi,mesh_forehead,B,,33,35.22,42.65,-0.028,0.878,-35.21,24.45,-83.12,12.71,80.31,79.37,115.51,108.6,-35.21,-32.54,32.54
s28,vid_s28_T3.avi,mesh_forehead,GREY_W,,33,32.46,40.29,0.011,0.953,-32.46,24.24,-79.98,15.06,83.05,82.68,115.51,108.6,-32.46,-28.62,28.62
s28,vid_s28_T3.avi,mesh_forehead,GREY_A,,33,33.66,41.26,0.013,0.941,-33.66,24.24,-81.16,13.84,81.86,81.55,115.51,108.6,-33.66,-29.09,29.09
s28,vid_s28_T3.avi,mesh_forehead,PCA_1,,33,33.7,41.28,0.017,0.925,-33.7,24.21,-81.16,13.76,81.81,81.42,115.51,108.6,-33.7,-29.1,29.1
s28,vid_s28_T3.avi,mesh_forehead,PCA_2,,33,35.29,41.64,0.061,0.736,-34.55,23.6,-80.81,11.71,80.96,79.24,115.51,108.6,-34.55,-31.08,31.08
s28,vid_s28_T3.avi,mesh_forehead,PCA_3,,33,20.94,29.26,0.198,0.269,-19.04,22.56,-63.25,25.18,96.48,96.09,115.51,108.6,-19.04,-10.19,12.77
s28,vid_s28_T3.avi,mesh_forehead,ZCA_1,,33,33.8,41.0,0.021,0.908,-33.26,24.34,-80.96,14.44,82.25,82.7,115.51,108.6,-33.26,-28.37,28.37
s28,vid_s28_T3.avi,mesh_forehead,ZCA_2,,33,18.57,27.18,0.136,0.452,-15.32,22.8,-60.02,29.38,100.19,100.54,115.51,108.6,-15.32,-8.47,11.98
s28,vid_s28_T3.avi,mesh_forehead,ZCA_3,,33,33.96,40.61,0.079,0.662,-33.17,23.8,-79.81,13.47,82.34,83.79,115.51,108.6,-33.17,-30.06,30.06
s28,vid_s28_T3.avi,mesh_forehead,Best_ICA_1,,33,27.1,33.99,0.181,0.313,-25.59,22.71,-70.1,18.92,89.92,89.36,115.51,108.6,-25.59,-17.74,17.85
s28,vid_s28_T3.avi,mesh_forehead,ICA_2,,33,28.24,36.01,0.071,0.694,-27.41,23.72,-73.9,19.07,88.1,89.04,115.51,108.6,-27.41,-23.82,23.82
s28,vid_s28_T3.avi,mesh_forehead,ICA_3,,33,23.46,31.83,-0.056,0.756,-20.53,24.7,-68.94,27.89,94.99,97.1,115.51,108.6,-20.53,-13.76,16.47
s28,vid_s28_T3.avi,mesh_forehead,CHROM,,33,15.59,24.02,0.201,0.262,-10.03,22.17,-53.48,33.43,105.49,104.95,115.51,108.6,-10.03,-2.62,7.58
s28,vid_s28_T3.avi,mesh_forehead,POS,,33,17.17,25.08,0.124,0.492,-11.22,22.78,-55.86,33.42,104.3,104.72,115.51,108.6,-11.22,-6.09,8.96
s34,vid_s34_T1.avi,manual,R,,33,11.52,13.69,-0.143,0.426,4.9,12.98,-20.53,30.34,76.78,76.58,71.88,69.77,4.9,7.28,11.89
s34,vid_s34_T1.avi,manual,G,,33,9.55,11.68,-0.196,0.275,3.1,11.44,-19.32,25.52,74.98,74.78,71.88,69.77,3.1,6.13,8.8
s34,vid_s34_T1.avi,manual,B,,33,9.06,11.09,0.033,0.856,4.0,10.5,-16.58,24.58,75.88,76.07,71.88,69.77,4.0,7.49,8.77
s34,vid_s34_T1.avi,manual,GREY_W,,33,9.96,12.09,-0.181,0.313,3.46,11.76,-19.59,26.52,75.34,75.14,71.88,69.77,3.46,6.38,10.61
s34,vid_s34_T1.avi,manual,GREY_A,,33,9.84,11.97,-0.159,0.377,3.65,11.57,-19.03,26.34,75.53,75.37,71.88,69.77,3.65,5.17,10.59
s34,vid_s34_T1.avi,manual,PCA_1,,33,9.94,12.06,-0.161,0.371,3.68,11.66,-19.18,26.54,75.56,75.37,71.88,69.77,3.68,5.25,10.68
s34,vid_s34_T1.avi,manual,PCA_2,,33,11.16,13.05,0.076,0.673,5.2,12.16,-18.64,29.03,77.07,75.68,71.88,69.77,5.2,7.97,11.02
s34,vid_s34_T1.avi,manual,PCA_3,,33,7.22,9.96,-0.037,0.837,2.83,9.7,-16.18,21.84,74.71,74.0,71.88,69.77,2.83,4.51,5.35
s34,vid_s34_T1.avi,manual,ZCA_1,,33,9.72,11.51,-0.081,0.655,1.6,11.58,-21.1,24.29,73.47,74.09,71.88,69.77,1.6,4.9,8.99
s34,vid_s34_T1.avi,manual,ZCA_2,,33,7.83,10.44,-0.021,0.907,3.23,10.08,-16.53,22.99,75.1,73.71,71.88,69.77,3.23,5.05,5.93
s34,vid_s34_T1.avi,manual,ZCA_3,,33,8.12,10.9,-0.054,0.764,3.21,10.58,-17.52,23.93,75.08,74.94,71.88,69.77,3.21,4.6,5.41
s34,vid_s34_T1.avi,manual,ICA_1,,33,8.64,10.89,-0.098,0.586,1.17,11.0,-20.38,22.72,73.05,72.67,71.88,69.77,1.17,4.69,7.2
s34,vid_s34_T1.avi,manual,Best_ICA_2,,33,9.3,11.58,-0.157,0.384,3.34,11.26,-18.73,25.41,75.22,75.52,71.88,69.77,3.34,5.48,7.18
s34,vid_s34_T1.avi,manual,ICA_3,,33,7.9,10.45,-0.013,0.944,2.94,10.18,-17.01,22.89,74.82,73.64,71.88,69.77,2.94,4.99,6.74
s34,vid_s34_T1.avi,manual,CHROM,,33,7.47,10.31,-0.005,0.976,3.79,9.74,-15.31,22.88,75.66,74.42,71.88,69.77,3.79,4.96,6.23
s34,vid_s34_T1.avi,manual,POS,,33,7.1,9.51,0.156,0.387,3.18,9.1,-14.66,21.02,75.06,74.85,71.88,69.77,3.18,5.1,5.83
s34,vid_s34_T1.avi,none,R,,33,9.99,12.12,0.051,0.776,2.93,11.94,-20.48,26.34,74.81,75.47,71.88,69.77,2.93,2.56,9.97
s34,vid_s34_T1.avi,none,G,,33,8.93,11.15,-0.053,0.77,1.95,11.15,-19.9,23.8,73.82,73.87,71.88,69.77,1.95,6.39,8.19
s34,vid_s34_T1.avi,none,B,,33,10.91,13.07,0.002,0.989,4.8,12.35,-19.41,29.01,76.68,76.5,71.88,69.77,4.8,8.24,10.65
s34,vid_s34_T1.avi,none,GREY_W,,33,9.36,11.53,-0.054,0.764,2.23,11.48,-20.28,24.74,74.1,74.33,71.88,69.77,2.23,4.1,8.75
s34,vid_s34_T1.avi,none,GREY_A,,33,9.65,11.76,-0.042,0.817,2.75,11.61,-20.0,25.51,74.63,75.32,71.88,69.77,2.75,3.45,9.24
s34,vid_s34_T1.avi,none,PCA_1,,33,9.65,11.74,-0.042,0.816,2.69,11.61,-20.07,25.44,74.56,75.66,71.88,69.77,2.69,3.27,9.34
s34,vid_s34_T1.avi,none,PCA_2,,33,12.96,15.6,-0.035,0.848,7.82,13.71,-19.05,34.69,79.7,78.38,71.88,69.77,7.82,8.31,11.12
s34,vid_s34_T1.avi,none,PCA_3,,33,7.26,9.87,0.004,0.983,2.31,9.75,-16.79,21.41,74.19,73.18,71.88,69.77,2.31,4.62,5.25
s34,vid_s34_T1.avi,none,ZCA_1,,33,11.8,15.68,-0.051,0.78,4.88,15.13,-24.77,34.53,76.76,73.95,71.88,69.77,4.88,5.67,7.34
s34,vid_s34_T1.avi,none,ZCA_2,,33,7.07,9.65,-0.002,0.991,2.15,9.56,-16.59,20.88,74.02,73.21,71.88,69.77,2.15,4.41,5.11
s34,vid_s34_T1.avi,none,ZCA_3,,33,9.4,11.27,-0.09,0.617,4.37,10.55,-16.31,25.04,76.24,75.47,71.88,69.77,4.37,7.43,9.19
s34,vid_s34_T1.avi,none,Best_ICA_1,,33,7.55,10.21,0.003,0.985,2.37,10.09,-17.4,22.14,74.24,73.31,71.88,69.77,2.37,4.58,5.28
s34,vid_s34_T1.avi,none,ICA_2,,33,14.15,16.85,-0.021,0.909,7.52,15.31,-22.48,37.53,79.4,80.5,71.88,69.77,7.52,8.2,12.71
s34,vid_s34_T1.avi,none,ICA_3,,33,9.65,12.07,-0.093,0.607,4.49,11.38,-17.82,26.79,76.36,76.44,71.88,69.77,4.49,5.91,8.18
s34,vid_s34_T1.avi,none,CHROM,,33,7.09,9.74,0.01,0.956,2.76,9.48,-15.83,21.34,74.63,73.48,71.88,69.77,2.76,4.71,5.45
s34,vid_s34_T1.avi,none,POS,,33,7.37,9.81,0.027,0.881,3.07,9.47,-15.48,21.62,74.95,74.52,71.88,69.77,3.07,5.11,5.33
s34,vid_s34_T1.avi,face_track,R,,33,17.1,20.32,-0.02,0.913,15.25,13.64,-11.47,41.98,87.13,86.37,71.88,69.77,15.25,15.19,15.21
s34,vid_s34_T1.avi,face_track,G,,33,16.09,19.53,-0.026,0.887,13.74,14.1,-13.9,41.38,85.61,85.14,71.88,69.77,13.74,12.02,14.78
s34,vid_s34_T1.avi,face_track,B,,33,15.84,19.8,-0.006,0.973,13.58,14.63,-15.1,42.27,85.46,84.21,71.88,69.77,13.58,10.09,11.48
s34,vid_s34_T1.avi,face_track,GREY_W,,33,16.63,20.16,-0.016,0.931,14.57,14.15,-13.17,42.31,86.45,85.99,71.88,69.77,14.57,13.76,14.45
s34,vid_s34_T1.avi,face_track,GREY_A,,33,16.6,20.22,-0.016,0.928,14.55,14.26,-13.39,42.5,86.43,85.55,71.88,69.77,14.55,13.38,13.7
s34,vid_s34_T1.avi,face_track,PCA_1,,33,16.69,20.26,-0.017,0.925,14.67,14.19,-13.14,42.49,86.55,85.88,71.88,69.77,14.67,13.71,14.16
s34,vid_s34_T1.avi,face_track,PCA_2,,33,12.95,15.61,0.117,0.518,10.94,11.3,-11.21,33.1,82.82,81.53,71.88,69.77,10.94,12.47,13.38
s34,vid_s34_T1.avi,face_track,PCA_3,,33,8.9,11.46,-0.076,0.676,4.46,10.72,-16.56,25.47,76.33,75.21,71.88,69.77,4.46,5.7,7.46
s34,vid_s34_T1.avi,face_track,ZCA_1,,33,13.92,16.37,0.014,0.94,11.42,11.91,-11.93,34.77,83.29,83.41,71.88,69.77,11.42,12.65,14.2
s34,vid_s34_T1.avi,face_track,ZCA_2,,33,8.76,11.51,-0.095,0.597,3.71,11.06,-17.97,25.4,75.59,73.91,71.88,69.77,3.71,5.75,6.65
s34,vid_s34_T1.avi,face_track,ZCA_3,,33,10.3,12.43,-0.041,0.819,6.7,10.62,-14.12,27.53,78.58,78.64,71.88,69.77,6.7,7.44,9.09
s34,vid_s34_T1.avi,face_track,Best_ICA_1,,33,10.77,13.31,-0.075,0.679,7.27,11.32,-14.92,29.46,79.15,79.35,71.88,69.77,7.27,9.07,11.13
s34,vid_s34_T1.avi,face_track,ICA_2,,33,11.95,14.52,0.143,0.428,10.29,10.39,-10.08,30.67,82.17,82.37,71.88,69.77,10.29,8.46,10.03
s34,vid_s34_T1.avi,face_track,ICA_3,,33,10.4,13.41,-0.209,0.243,5.69,12.33,-18.47,29.85,77.56,76.04,71.88,69.77,5.69,6.62,8.35
s34,vid_s34_T1.avi,face_track,CHROM,,33,9.56,11.98,-0.205,0.253,5.5,10.8,-15.67,26.68,77.38,76.3,71.88,69.77,5.5,6.59,7.07
s34,vid_s34_T1.avi,face_track,POS,,33,9.5,11.79,-0.224,0.209,5.72,10.46,-14.78,26.23,77.6,76.98,71.88,69.77,5.72,7.8,8.89
s34,vid_s34_T1.avi,bbox_forehead,R,,33,18.21,21.26,0.012,0.946,17.46,12.31,-6.67,41.6,89.34,87.77,71.88,69.77,17.46,17.77,17.77
s34,vid_s34_T1.avi,bbox_forehead,G,,33,17.04,20.5,-0.032,0.86,15.8,13.27,-10.2,41.81,87.68,86.19,71.88,69.77,15.8,16.58,16.58
s34,vid_s34_T1.avi,bbox_forehead,B,,33,19.58,23.5,-0.082,0.65,16.91,16.58,-15.58,49.4,88.79,85.66,71.88,69.77,16.91,19.15,19.15
s34,vid_s34_T1.avi,bbox_forehead,GREY_W,,33,17.64,21.03,-0.022,0.905,16.59,13.13,-9.16,42.33,88.46,86.3,71.88,69.77,16.59,17.16,17.16
s34,vid_s34_T1.avi,bbox_forehead,GREY_A,,33,17.93,21.57,-0.036,0.84,16.84,13.69,-10.0,43.68,88.71,86.55,71.88,69.77,16.84,17.72,17.72
s34,vid_s34_T1.avi,bbox_forehead,PCA_1,,33,17.95,21.43,-0.027,0.882,16.93,13.34,-9.22,43.09,88.81,86.7,71.88,69.77,16.93,18.04,18.04
s34,vid_s34_T1.avi,bbox_forehead,PCA_2,,33,15.17,18.14,0.13,0.472,14.07,11.62,-8.71,36.86,85.95,84.69,71.88,69.77,14.07,15.94,15.94
s34,vid_s34_T1.avi,bbox_forehead,PCA_3,,33,10.88,12.72,0.042,0.816,7.81,10.2,-12.18,27.8,79.69,79.53,71.88,69.77,7.81,10.45,10.5
s34,vid_s34_T1.avi,bbox_forehead,ZCA_1,,33,17.28,18.93,-0.01,0.956,15.16,11.51,-7.4,37.72,87.03,89.25,71.88,69.77,15.16,17.27,18.14
s34,vid_s34_T1.avi,bbox_forehead,ZCA_2,,33,11.83,14.26,-0.073,0.688,8.12,11.91,-15.22,31.46,79.99,79.68,71.88,69.77,8.12,10.29,10.75
s34,vid_s34_T1.avi,bbox_forehead,ZCA_3,,33,15.84,19.28,-0.013,0.942,13.53,13.95,-13.81,40.87,85.4,84.83,71.88,69.77,13.53,16.71,16.71
s34,vid_s34_T1.avi,bbox_forehead,ICA_1,,33,18.2,20.12,-0.016,0.932,16.5,11.69,-6.42,39.42,88.38,90.08,71.88,69.77,16.5,17.51,17.51
s34,vid_s34_T1.avi,bbox_forehead,Best_ICA_2,,33,13.07,15.74,-0.096,0.596,9.89,12.43,-14.48,34.25,81.76,80.42,71.88,69.77,9.89,12.11,12.77
s34,vid_s34_T1.avi,bbox_forehead,ICA_3,,33,14.73,17.5,-0.088,0.626,10.84,13.95,-16.51,38.19,82.72,82.04,71.88,69.77,10.84,12.17,12.96
s34,vid_s34_T1.avi,bbox_forehead,CHROM,,33,15.35,17.35,-0.081,0.654,12.97,11.7,-9.97,35.91,84.85,83.69,71.88,69.77,12.97,12.91,14.6
s34,vid_s34_T1.avi,bbox_forehead,POS,,33,12.01,14.17,-0.046,0.801,9.46,10.71,-11.52,30.45,81.34,81.0,71.88,69.77,9.46,9.53,10.1
s34,vid_s34_T1.avi,mesh_forehead,R,,33,11.07,13.82,0.022,0.902,7.17,12.0,-16.34,30.68,79.04,77.01,71.88,69.77,7.17,8.07,8.17
s34,vid_s34_T1.avi,mesh_forehead,G,,33,8.14,10.8,-0.096,0.596,3.62,10.33,-16.63,23.87,75.5,76.22,71.88,69.77,3.62,4.99,6.91
s34,vid_s34_T1.avi,mesh_forehead,B,,33,10.64,13.47,-0.075,0.677,6.95,11.71,-16.0,29.91,78.83,78.05,71.88,69.77,6.95,8.74,8.98
s34,vid_s34_T1.avi,mesh_forehead,GREY_W,,33,8.96,11.68,-0.071,0.694,4.83,10.79,-16.32,25.99,76.71,76.78,71.88,69.77,4.83,5.73,7.0
s34,vid_s34_T1.avi,mesh_forehead,GREY_A,,33,9.79,12.62,-0.086,0.634,5.85,11.36,-16.42,28.12,77.72,77.63,71.88,69.77,5.85,6.36,6.95
s34,vid_s34_T1.avi,mesh_forehead,PCA_1,,33,9.88,12.68,-0.074,0.682,5.93,11.38,-16.36,28.23,77.81,77.66,71.88,69.77,5.93,6.53,7.04
s34,vid_s34_T1.avi,mesh_forehead,PCA_2,,33,11.85,14.0,0.02,0.91,7.76,11.83,-15.42,30.95,79.64,78.26,71.88,69.77,7.76,10.1,10.18
s34,vid_s34_T1.avi,mesh_forehead,PCA_3,,33,6.79,9.65,0.034,0.85,2.34,9.51,-16.3,20.98,74.21,73.63,71.88,69.77,2.34,4.43,5.07
s34,vid_s34_T1.avi,mesh_forehead,ZCA_1,,33,7.45,9.81,0.198,0.269,2.82,9.54,-15.88,21.52,74.7,73.62,71.88,69.77,2.82,4.16,5.88
s34,vid_s34_T1.avi,mesh_forehead,ZCA_2,,33,6.72,9.58,-0.042,0.816,1.79,9.56,-16.94,20.53,73.67,73.42,71.88,69.77,1.79,3.52,5.06
s34,vid_s34_T1.avi,mesh_forehead,ZCA_3,,33,10.24,12.68,-0.139,0.44,6.04,11.32,-16.15,28.24,77.92,77.48,71.88,69.77,6.04,9.23,10.52
s34,vid_s34_T1.avi,mesh_forehead,ICA_1,,33,7.53,9.92,0.106,0.557,3.42,9.46,-15.13,21.96,75.29,74.85,71.88,69.77,3.42,4.17,5.92
s34,vid_s34_T1.avi,mesh_forehead,Best_ICA_2,,33,6.99,9.44,0.129,0.474,2.15,9.34,-16.16,20.45,74.02,73.39,71.88,69.77,2.15,4.01,5.87
s34,vid_s34_T1.avi,mesh_forehead,ICA_3,,33,6.89,9.44,0.075,0.677,1.74,9.42,-16.72,20.21,73.62,73.15,71.88,69.77,1.74,4.37,5.27
s34,vid_s34_T1.avi,mesh_forehead,CHROM,,33,7.1,9.72,-0.006,0.972,3.03,9.38,-15.35,21.42,74.91,74.63,71.88,69.77,3.03,5.21,5.82
s34,vid_s34_T1.avi,mesh_forehead,POS,,33,6.83,9.61,0.015,0.934,2.57,9.41,-15.87,21.01,74.44,73.84,71.88,69.77,2.57,4.72,5.3
s28,vid_s28_T1.avi,manual,R,,34,15.33,19.04,0.025,0.889,-11.54,15.37,-41.67,18.59,77.33,76.09,88.86,88.06,-11.54,-10.45,11.97
